Movie_id,Language,Movie_Name,Genres,Year of Release,Popularity,Vote_Average,Vote_Count,Adult
789171,en,Last Survivors,Thriller,2022-02-04,23.12,5.43,64,False
473,en,Pi,Drama Mystery Thriller,1998-07-10,11.726,7.123,1867,False
347626,en,He's All That,Comedy Romance,2021-08-27,30.95,6.656,1105,False
25,en,Jarhead,Drama War,2005-11-04,37.032,6.601,2449,False
70074,en,Bullet to the Head,Action Crime Thriller,2013-01-31,18.295,5.563,1088,False
618344,en,Justice League Dark: Apokolips War,Action Animation Science Fiction,2020-05-05,37.466,8.278,1255,False
567646,ko,극한직업,Action Comedy Crime,2019-01-23,20.557,7.044,192,False
1060421,en,Adult Swim Yule Log (aka The Fireplace),Comedy Horror Science Fiction,2022-12-11,6.728,6.615,13,False
691179,en,Friends: The Reunion,Documentary,2021-05-27,23.447,7.947,987,False
9801,en,Bridget Jones: The Edge of Reason,Comedy Romance,2004-11-10,16.657,6.256,2454,False
891,en,All the President's Men,Drama History Mystery Thriller,1976-01-18,14.627,7.684,1504,False
575604,ko,콜,Mystery Science Fiction Thriller,2020-11-27,18.432,7.554,601,False
890656,en,Fistful of Vengeance,Action Fantasy,2022-02-17,66.238,5.587,236,False
27414,en,"Silent Night, Deadly Night",Horror Thriller,1984-11-09,11.955,5.848,292,False
197796,fr,La Belle et la Bête,Fantasy Romance,2014-02-12,24.189,6.111,1864,False
262391,fr,Qu'est-ce qu'on a fait au Bon Dieu ?,Comedy,2014-04-16,15.951,6.685,3153,False
664236,en,Extinct,Adventure Animation Comedy Family,2021-02-11,28.003,6.5,123,False
581032,en,News of the World,Action Adventure Drama Western,2020-12-25,16.874,7.009,1469,False
61012,en,Silent Hill: Revelation 3D,Horror Mystery Thriller,2012-10-10,33.348,5.461,1366,False
718289,ko,리미트,Crime Thriller,2022-08-31,3.922,4.0,5,False
9642,fr,Astérix et les Vikings,Adventure Animation Comedy Family,2006-04-05,17.316,6.125,601,False
1015190,en,A Gingerbread Christmas,Drama Family TV Movie,2022-11-11,5.506,7.25,8,False
821494,gu,છેલ્લો શો,Drama,2022-01-06,15.376,7.2,14,False
591222,cn,智齒,Action Crime Thriller,2021-11-18,7.983,7.1,25,False
589761,ru,Чернобыль,Action Adventure Drama Fantasy History Mystery,2021-04-15,83.827,6.164,411,False
34480,en,The Descent: Part 2,Adventure Horror Thriller,2009-10-14,30.07,5.9,914,False
21832,ja,新世紀エヴァンゲリオン 劇場版 DEATH & REBIRTH シト新生,Animation Drama Science Fiction,1997-03-15,19.553,7.436,330,False
384521,en,The Cloverfield Paradox,Action Horror Science Fiction Thriller,2018-02-04,21.708,5.585,2840,False
552761,en,監察官・羽生宗一4　～毒ハブと呼ばれる男！！　謎の警官殺し！！疑惑の刑事が指名手配の女を逃がした！？証拠保管庫から消える,,2016-03-05,1.716,0.0,0,False
11230,cn,醉拳,Action Comedy,1978-10-05,21.132,7.364,766,False
9477,en,King Arthur,Action Adventure History War,2004-07-07,27.782,6.264,2357,False
9318,fr,Astérix chez les Bretons,Adventure Animation Comedy Family,1986-12-03,12.781,6.719,565,False
763,en,Braindead,Comedy Horror,1992-08-13,17.635,7.393,1351,False
390635,ja,劇場版「Fate/stay night [Heaven’s Feel]」Ⅲ.spring song,Action Animation Drama Fantasy Romance,2020-08-15,13.396,7.821,135,False
458737,en,First Reformed,Drama,2018-05-18,15.085,7.0,1137,False
11452,en,National Lampoon's Van Wilder,Comedy Romance,2002-03-29,16.899,6.009,1588,False
40751,cn,東邪西毒,Action Drama,1994-09-17,10.561,7.02,250,False
4771,en,Gone Baby Gone,Crime Drama Mystery,2007-06-06,15.532,7.299,3186,False
9513,en,Garfield: A Tail of Two Kitties,Adventure Animation Comedy Family,2006-06-15,25.993,5.522,1841,False
15575,ja,劇場版 BLEACH MEMORIES OF NOBODY,Animation Fantasy Science Fiction,2006-12-16,21.047,6.919,160,False
662708,ja,劇場版ポケットモンスター ココ,Action Adventure Animation Family Fantasy Science Fiction,2020-12-25,56.677,7.05,120,False
11916,en,Two Mules for Sister Sara,Adventure War Western,1970-03-02,11.935,6.984,460,False
1033107,en,Wild Is the Wind,Crime Drama,2022-10-28,179.942,5.723,47,False
4141,en,Shoot 'Em Up,Action Comedy Crime Thriller,2007-07-26,20.63,6.434,1591,False
254904,en,The November Man,Action Crime Thriller,2014-08-27,26.533,6.095,1310,False
10772,it,Django,Action Western,1966-04-06,15.045,7.231,736,False
59108,en,Tower Heist,Action Comedy,2011-11-02,28.055,6.059,2579,False
9454,en,EverAfter,Comedy Drama Romance,1998-07-31,24.817,7.365,1247,False
9824,en,Mystery Men,Action Adventure Comedy Fantasy Science Fiction,1999-08-06,13.988,5.8,689,False
11678,en,Vertical Limit,Action Adventure Thriller,2000-12-08,18.039,6.012,883,False
488,en,The African Queen,Adventure Romance,1952-01-07,12.261,7.35,762,False
1022932,tl,Always,Drama Romance,2022-09-28,1.78,0.0,0,False
324558,en,X-Rated: The Greatest Adult Movies of All Time,Documentary,2015-02-06,33.224,6.268,136,False
833326,fr,Rien à foutre,Comedy Drama,2022-03-02,19.475,6.458,131,False
2654,en,In the Mouth of Madness,Horror Mystery Thriller,1995-02-03,15.146,7.242,1328,False
8838,en,Mercury Rising,Action Crime Drama Thriller,1998-04-03,19.428,6.249,1319,False
1633,en,Fried Green Tomatoes,Comedy Drama,1991-12-27,20.7,7.676,1125,False
809717,de,Peterchens Mondfahrt,Adventure Animation Family Fantasy,2021-06-24,42.693,6.4,73,False
168098,en,Cell,Horror Science Fiction Thriller,2016-07-06,14.334,4.676,940,False
914216,en,The Lost King,Comedy Drama,2022-10-07,7.303,6.7,27,False
9374,en,Death Becomes Her,Comedy Fantasy Horror,1992-07-30,28.215,6.757,2212,False
8274,en,American Pie Presents: Band Camp,Comedy,2005-10-30,37.593,5.454,1829,False
18228,en,Blue Hawaii,Comedy Music,1961-11-22,11.014,6.0,103,False
916,en,Bullitt,Action Crime Drama Thriller,1968-10-17,14.481,7.16,891,False
10587,en,Police Academy 4: Citizens on Patrol,Comedy Crime,1987-04-02,16.611,5.475,973,False
804,en,Roman Holiday,Comedy Drama Romance,1953-08-26,26.517,7.891,1669,False
51828,en,One Day,Drama Romance,2011-03-02,31.291,7.403,3717,False
8676,en,Fool's Gold,Adventure Comedy Romance,2008-02-07,23.952,5.709,1285,False
460648,zh,机器之血,Action Science Fiction Thriller,2017-12-18,26.706,5.936,419,False
544401,en,Cherry,Crime Drama,2021-02-26,35.448,7.424,1053,False
11954,en,Lifeforce,Horror Science Fiction Thriller,1985-06-21,13.189,6.3,459,False
441130,en,Wolfwalkers,Adventure Animation Family Fantasy,2020-10-26,18.107,8.319,894,False
400106,en,Bright,Action Fantasy Thriller,2017-12-22,21.642,6.166,5096,False
10669,en,Deliverance,Adventure Drama Thriller,1972-08-18,13.342,7.315,1297,False
681303,de,Meine Chaosfee & Ich,Adventure Animation Comedy Family Fantasy,2022-10-13,1.674,0.0,0,False
926,en,Galaxy Quest,Adventure Comedy Science Fiction,1999-12-25,15.572,7.059,1869,False
1032412,en,Snow Day,Comedy Family Music TV Movie,2022-12-16,5.81,6.7,6,False
145135,en,Dark Skies,Horror Science Fiction Thriller,2013-02-21,22.686,6.293,1569,False
301,en,Rio Bravo,Western,1959-03-17,19.122,7.876,922,False
1907,en,The Beach,Adventure Drama Romance Thriller,2000-02-03,16.133,6.456,3824,False
39106,ja,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,Action Animation Science Fiction,1994-07-09,50.067,5.7,434,False
291276,en,Unlocked,Action Thriller,2017-04-27,15.787,6.242,937,False
25188,en,The Last Picture Show,Drama,1971-10-03,13.875,7.672,531,False
1014659,en,Incantation,Horror Thriller,2022-08-18,4.966,6.5,5,False
395000,ko,젊은엄마 4,Romance,2016-04-28,20.8,4.25,4,False
602063,ja,るろうに剣心 最終章 The Final,Action Adventure Drama,2021-04-23,41.048,7.791,362,False
14560,en,Paul Blart: Mall Cop,Action Adventure Comedy Family,2009-01-15,26.941,5.416,2163,False
11259,en,Far and Away,Adventure Drama Romance Western,1992-05-22,16.257,6.716,1033,False
437068,ko,택시운전사,Action Drama History,2017-08-02,17.928,8.067,734,False
925457,en,Sinphony: A Clubhouse Horror Anthology,Horror,2022-10-21,4.803,5.889,9,False
4512,en,The Assassination of Jesse James by the Coward Robert Ford,Action Drama Western,2007-09-07,17.62,7.062,2111,False
11287,en,A League of Their Own,Comedy Drama,1992-07-01,17.922,7.166,1161,False
13363,en,The Man from Earth,Drama Science Fiction,2007-06-10,15.952,7.626,1955,False
46304,ja,Fate/stay night UNLIMITED BLADE WORKS,Action Animation Fantasy,2010-01-23,13.918,7.0,54,False
9281,en,Witness,Crime Drama Romance Thriller,1985-02-08,18.728,7.071,1333,False
607259,en,Fatherhood,Comedy Drama,2021-06-18,30.157,7.58,1118,False
9437,en,Kiss the Girls,Crime Drama Mystery Thriller,1997-09-29,33.739,6.5,1250,False
533535,en,Deadpool 3,Action Comedy,2024-11-06,28.72,0.0,0,False
838330,en,Not Okay,Comedy Drama,2022-07-29,25.777,6.4,319,False
11546,en,Police Academy: Mission to Moscow,Comedy Crime,1994-06-09,16.717,4.552,716,False
502242,ko,미용실 특별한 서비스 2,Romance,2018-02-13,43.066,5.5,2,False
1694,en,Re-Animator,Comedy Horror Science Fiction,1985-10-18,16.539,6.982,1162,False
2291,en,Jacob's Ladder,Drama Horror Mystery,1990-11-02,21.757,7.4,1313,False
975120,es,Padre no hay mas que Uno 3,Comedy Family,2022-07-15,93.559,7.608,172,False
5924,en,Papillon,Crime Drama,1973-12-13,22.215,7.845,1599,False
460885,en,Mandy,Action Fantasy Horror Thriller,2018-09-13,16.884,6.209,1599,False
125509,en,Wrong Turn 5: Bloodlines,Horror Thriller,2012-10-23,58.03,5.387,772,False
8859,en,"Dude, Where's My Car?",Comedy Science Fiction,2000-12-15,19.375,5.5,1572,False
440471,en,Escape Plan 2: Hades,Action,2018-06-05,29.525,5.108,1201,False
143,en,All Quiet on the Western Front,Drama War,1930-04-29,22.651,7.771,612,False
1028703,en,The OctoGames,Action Horror Thriller,2022-10-07,8.581,3.8,6,False
196867,en,Annie,Comedy Drama Family,2014-12-19,43.82,6.227,1171,False
487242,en,Suicide Squad: Hell to Pay,Action Animation Science Fiction,2018-05-09,27.84,7.13,499,False
611698,zh,刺杀小说家,Action Adventure Drama Fantasy,2021-02-12,30.462,7.2,190,False
416144,en,Hotel Mumbai,Action Drama History Thriller,2019-03-14,19.802,7.569,1292,False
21407,en,The Collector,Horror Thriller,2009-07-09,23.172,6.561,1234,False
556984,en,The Trial of the Chicago 7,Drama History,2020-09-25,19.31,7.74,2565,False
802699,ja,とつくにの少女,Animation Drama Fantasy Mystery,2022-03-10,119.712,6.375,8,False
11963,en,Three Days of the Condor,Adventure Mystery Thriller,1975-09-24,16.82,7.315,907,False
426426,es,Roma,Drama,2018-08-25,14.346,7.667,3546,False
9369,fr,Astérix et les Indiens,Adventure Animation Comedy Family,1994-09-28,17.05,6.202,512,False
4256,en,Scary Movie 3,Comedy,2003-10-24,47.031,5.981,3501,False
940100,en,Ashgrove,Drama,2022-12-02,8.819,4.5,2,False
24150,en,Halloween II,Horror,2009-08-28,24.2,5.374,1174,False
643586,en,Willy's Wonderland,Action Comedy Horror,2021-02-12,50.244,6.082,657,False
8277,en,American Pie Presents: Beta House,Comedy,2007-12-10,54.293,5.612,1638,False
41436,en,Paranormal Activity 2,Fantasy Horror Mystery,2010-10-20,28.964,5.746,2140,False
2085,en,Romeo Must Die,Action Crime Thriller,2000-03-22,20.807,6.196,993,False
2069,en,The Whole Nine Yards,Comedy Crime,2000-02-18,20.275,6.446,1576,False
11873,en,The Color of Money,Drama,1986-10-17,16.044,6.822,1105,False
381749,it,Porno & Libertà,Documentary History,2016-06-24,29.231,5.5,72,False
333352,en,Eye in the Sky,Drama Thriller War,2016-03-10,14.552,7.0,1358,False
38167,en,Eat Pray Love,Drama Romance,2010-08-12,18.61,6.226,2124,False
2207,en,16 Blocks,Action Adventure Crime Thriller,2006-03-01,14.236,6.42,1687,False
996,en,Double Indemnity,Crime Drama Mystery Thriller,1944-06-14,20.562,8.147,1467,False
8834,en,Conspiracy Theory,Action Drama Mystery Thriller,1997-08-08,14.007,6.582,1217,False
9562,en,Timeline,Action Adventure Science Fiction,2003-11-26,14.259,5.733,910,False
11596,en,New Nightmare,Fantasy Horror Mystery,1994-10-13,19.592,6.43,1137,False
299054,en,The Expendables 4,Action Adventure Thriller War,2023-09-22,22.55,0.0,0,False
6341,en,Blue Thunder,Action Drama Thriller,1983-02-05,13.805,6.131,375,False
10837,en,DuckTales: The Movie - Treasure of the Lost Lamp,Adventure Animation Comedy Family Fantasy,1990-08-03,16.473,6.743,747,False
11697,en,The Man Who Shot Liberty Valance,Western,1962-04-15,13.466,7.784,897,False
502425,en,Escape from Pretoria,Drama History Thriller,2020-03-06,19.715,7.266,1047,False
870047,en,Showdown at Shelby's Shack,Western,2019-01-10,2.379,0.0,0,False
7549,zh,霍元甲,Action Drama,2006-01-26,24.1,7.489,1062,False
398173,en,The House That Jack Built,Crime Drama Horror Thriller,2018-10-04,22.148,7.176,2262,False
33217,en,Diary of a Wimpy Kid,Comedy Family,2010-03-19,24.417,6.228,1342,False
20943,en,The Ugly Truth,Comedy Romance,2009-07-24,32.429,6.489,3141,False
475210,en,How It Ends,Action Adventure Mystery Science Fiction Thriller,2018-07-13,21.483,5.27,1713,False
261392,en,American Ultra,Action Comedy,2015-08-19,19.827,6.076,2508,False
1032950,pl,Ostatnia Wieczerza,Horror,2022-10-26,78.527,5.963,161,False
9396,en,Crocodile Dundee II,Adventure Comedy,1988-05-19,24.226,5.813,940,False
403119,en,47 Meters Down,Adventure Drama Horror Thriller,2017-05-25,20.945,5.785,2451,False
2440,ko,공동경비구역 JSA,Action Drama Thriller War,2000-09-09,15.671,7.853,522,False
749142,uk,Olga,Drama,2021-11-17,1.773,7.4,19,False
11967,en,Young Guns,Action Adventure Crime Western,1988-02-17,15.39,6.7,766,False
8195,en,Ronin,Action Crime Thriller,1998-09-25,14.979,6.934,1984,False
623,en,A Fish Called Wanda,Comedy Crime,1988-07-15,19.331,7.206,1800,False
2289,en,Cold Mountain,Adventure Drama History Romance War,2003-12-24,17.221,6.9,1513,False
11411,en,Superman IV: The Quest for Peace,Action Adventure Science Fiction,1987-07-24,23.314,4.545,1040,False
9075,nl,Zwartboek,Drama Thriller War,2006-09-14,18.848,7.494,964,False
21778,fr,RRRrrrr!!!,Comedy,2004-01-28,16.231,6.309,1014,False
9745,en,Jack Frost,Comedy Drama Family Fantasy,1998-12-10,18.842,5.953,974,False
9969,en,Deck the Halls,Comedy Family,2006-11-22,32.551,5.51,541,False
606856,en,Togo,Adventure Family,2019-12-20,32.199,8.2,1676,False
9411,en,Fallen,Action Crime Drama Horror Thriller,1998-01-16,20.475,6.75,1151,False
15359,en,Wonder Woman,Action Adventure Animation Fantasy Science Fiction,2009-03-03,26.111,7.248,482,False
83899,en,You're Next,Horror Mystery Thriller,2011-09-10,20.21,6.575,2096,False
743563,ta,விக்ரம்,Action Thriller,2022-06-02,9.55,7.182,55,False
1247,en,The Good Shepherd,Drama History Thriller,2006-12-11,16.858,6.311,964,False
899294,en,Frank and Penelope,Crime Horror Thriller,2022-06-03,237.658,7.738,65,False
14906,en,Saludos Amigos,Adventure Animation Family,1942-08-24,27.43,5.867,350,False
521,en,Dial M for Murder,Crime Thriller,1954-05-29,13.611,8.018,2136,False
15400,en,Mickey's Once Upon a Christmas,Animation Comedy Family,1999-10-31,22.723,7.098,548,False
233063,de,Fack ju Göhte,Comedy,2013-11-07,24.561,7.021,1503,False
14813,en,Mickey's Christmas Carol,Animation Family,1983-10-19,25.261,7.66,757,False
551808,en,Black Christmas,Horror Mystery Thriller,2019-12-13,12.891,4.643,454,False
630392,en,The Cursed,Fantasy Horror Mystery,2021-07-28,13.929,6.903,149,False
11152,en,The Ruins,Horror,2008-04-02,19.648,5.912,957,False
617762,en,The Electrical Life of Louis Wain,Comedy Drama History,2021-10-21,14.914,7.032,330,False
455980,en,Tag,Action Comedy,2018-05-30,24.157,6.703,2705,False
480434,en,Dreamland,Drama Thriller,2019-11-27,12.505,6.1,172,False
68179,en,Escape from Planet Earth,Adventure Animation Comedy Family Science Fiction,2012-12-27,15.149,5.721,661,False
1022256,en,Selena Gomez: My Mind & Me,Documentary Music,2022-11-04,80.41,8.374,171,False
452557,zh,战狼2,Action Drama War,2017-07-27,20.652,6.6,214,False
10897,en,The Little Rascals,Comedy Family Romance,1994-08-05,27.417,6.741,1021,False
460019,en,Truth or Dare,Horror Thriller,2018-04-12,36.413,6.0,3613,False
740985,en,Borat Subsequent Moviefilm,Comedy,2020-10-23,17.235,6.482,2082,False
23172,en,The Spy Next Door,Action Comedy Family,2010-01-15,22.102,5.854,1112,False
1044043,es,El Guau,Comedy,2022-11-23,62.373,5.1,12,False
550827,en,Sodium Day,Comedy Drama,2022-04-22,6.961,0.0,0,False
4689,ko,복수는 나의 것,Action Drama Thriller,2002-03-29,13.368,7.475,1145,False
58224,en,Mr. Popper's Penguins,Comedy Family,2011-06-17,20.986,5.923,2588,False
25376,es,El secreto de sus ojos,Crime Drama Mystery Romance Thriller,2009-08-13,17.968,7.992,2143,False
33542,cn,紅番區,Action Comedy Crime Thriller,1995-01-21,23.747,6.789,798,False
116741,en,The Internship,Comedy,2013-06-07,1.125,6.264,3772,False
37169,en,The Human Centipede (First Sequence),Horror,2009-04-26,47.949,5.226,1841,False
11199,en,Wild Hogs,Action Adventure Comedy,2007-03-02,21.087,5.943,2002,False
351460,en,Death Note,Crime Fantasy Horror Thriller,2017-08-25,21.624,4.233,3613,False
34813,en,The Losers,Action Adventure Crime Mystery Thriller,2010-04-23,38.915,6.282,1545,False
10823,en,Children of the Corn,Horror Thriller,1984-03-09,21.26,5.7,828,False
570614,en,Rise of the Footsoldier: Marbella,Action Crime,2019-11-08,8.758,4.7,14,False
13400,en,Santa Claus Is Comin' to Town,Animation Family Fantasy TV Movie,1970-12-14,9.554,7.123,179,False
9346,en,Risky Business,Comedy Drama Romance,1983-08-05,14.154,6.573,1061,False
669654,fr,La ruche,Drama,2022-06-01,2.388,7.9,5,False
729720,fr,Le Dernier Mercenaire,Action Comedy,2021-07-30,50.116,6.584,533,False
559581,en,Stowaway,Adventure Drama Science Fiction Thriller,2021-06-24,21.66,5.885,318,False
470044,en,The Hate U Give,Crime Drama,2018-10-19,30.028,8.202,1865,False
73456,en,Barbie: Princess Charm School,Animation Family Fantasy,2011-10-05,47.753,7.433,660,False
14411,en,Sinbad: Legend of the Seven Seas,Action Adventure Animation Comedy Family Fantasy,2003-07-02,39.069,6.91,1747,False
569547,en,Black Mirror: Bandersnatch,Drama Mystery Science Fiction TV Movie Thriller,2018-12-28,15.002,6.79,3500,False
12104,en,Pink Floyd: The Wall,Drama Music,1982-07-14,11.044,7.996,1254,False
70435,en,Haywire,Action Drama Thriller,2011-11-01,18.233,5.664,1163,False
8868,fr,Astérix et la surprise de César,Adventure Animation Comedy Family,1985-03-06,13.732,6.481,479,False
978,en,Seven Years in Tibet,Adventure Drama History,1997-09-12,19.422,7.156,2403,False
163017,fr,Le Rapace,Action Adventure Drama Thriller,1968-04-06,3.717,6.56,25,False
9922,en,The Postman,Action Adventure Science Fiction War,1997-12-25,82.874,6.225,892,False
24253,sv,Flickan som lekte med elden,Action Crime Drama Mystery Thriller,2009-09-18,19.932,6.974,1439,False
652837,ja,ジョゼと虎と魚たち,Animation Drama Romance,2020-12-25,45.826,8.398,305,False
431819,ja,打ち上げ花火、下から見るか？横から見るか？,Animation Drama Fantasy,2017-08-18,31.979,6.6,278,False
13676,en,The Little Mermaid: Ariel's Beginning,Animation Family,2008-08-25,2.604,6.719,856,False
874300,en,South Park: Post COVID: The Return of COVID,Animation Comedy TV Movie,2021-12-16,19.377,7.359,266,False
38745,en,Gulliver's Travels,Adventure Comedy Family Fantasy,2010-12-23,20.763,5.182,2090,False
423612,de,Werk ohne Autor,Drama Romance Thriller,2018-10-03,13.921,7.806,576,False
46705,en,Blue Valentine,Drama Romance,2010-12-16,18.111,6.941,2789,False
137093,en,Last Vegas,Comedy,2013-10-31,15.003,6.399,1914,False
934323,en,Mickey: The Story of a Mouse,Documentary,2022-03-19,8.979,7.116,56,False
302401,en,Snowden,Crime Drama History Thriller,2016-09-15,21.451,7.098,3900,False
508763,en,A Dog's Way Home,Adventure Drama Family,2019-01-10,24.759,7.312,949,False
1398,ru,Сталкер,Drama Science Fiction,1979-05-25,68.545,8.211,1699,False
959558,nl,Moloch,Horror,2022-05-19,12.984,6.031,64,False
1012404,ja,ソードアート・オンライン Extra Edition,Adventure Animation Fantasy,2013-12-31,17.138,5.0,2,False
74465,en,We Bought a Zoo,Comedy Drama Family,2011-12-08,16.59,6.744,2368,False
12819,en,Alpha and Omega,Adventure Animation Comedy Family Romance,2010-09-17,17.297,5.9,452,False
244,en,King Kong,Adventure Fantasy Horror,1933-03-15,23.882,7.627,1204,False
1003596,en,Avengers: The Kang Dynasty,Action Science Fiction,2025-04-30,34.2,0.0,0,False
581389,ko,승리호,Drama Fantasy Science Fiction,2021-02-05,42.372,7.123,863,False
336882,no,Bølgen,Thriller,2015-08-28,23.629,6.698,1120,False
68737,en,Seventh Son,Adventure Fantasy,2014-12-12,38.71,5.486,2268,False
180863,en,T2 Trainspotting,Comedy Drama,2017-01-27,24.434,6.946,2790,False
683127,ja,アーヤと魔女,Animation Family Fantasy,2021-01-27,20.571,6.1,191,False
191714,hi,The Lunchbox,Drama Romance,2013-09-20,10.548,7.303,588,False
10676,en,Halloween III: Season of the Witch,Horror Mystery Science Fiction,1982-10-22,20.343,5.116,1120,False
651571,en,Breach,Action Horror Science Fiction,2020-12-17,27.928,4.293,556,False
426242,en,Where Is Anne Frank,Animation Drama Family History,2021-12-08,8.4,6.4,25,False
